"ID.Cell.per.Trip","Area","Site","Year","Total.Angler.Hours","Grid.Cell.ID","Barred Sand Bass","Bat Ray","Bigmouth Sole","Black Rockfish","Black-and-Yellow Rockfish","Blacksmith","Blue Rockfish","Bocaccio","Brown Rockfish","Buffalo Sculpin","Bull Sculpin","Cabezon","Calico Rockfish","California Halibut","California Lizardfish","California Scorpionfish","California Sheephead","Canary Rockfish","Chilipepper Rockfish","China Rockfish","Chinook Salmon","Common Thresher Shark","Copper Rockfish","Deacon Rockfish","Fantail Sole","Freckled Rockfish","Garibaldi","Giant Sea Bass","Gopher Rockfish","Grass Rockfish","Halfmoon","Honeycomb Rockfish","Jack Mackerel","Jack Smelt","Kelp Bass","Kelp Greenling","Kelp Rockfish","Lingcod","Longfin Sanddab","Mackerel (Family Scombridae)","Northern Anchovy","Ocean Whitefish","Olive or Yellowtail Rockfish","Olive Rockfish","Opaleye","Pacific  (Chub) Mackerel","Pacific Barracuda","Pacific Bonito","Pacific Halibut","Pacific Sanddab","Pacific Sardine","Painted Greenling","Pelagic Stingray","Petrale Sole","Pile Perch","Quillback Rockfish","Rock Greenling","Rock Sole","Rock Wrasse","Rosy Rockfish","Rubberlip Seaperch","Salema","Sand Sole","Sanddab spp.","Sarcastic Fringehead","Sargo","Scalyhead Sculpin","Senorita","Sharpnose Surfperch","Silversides (Family Atherinopsidae)","Soupfin Shark","Speckled Sanddab","Spiny Dogfish","Squarespot Rockfish","Starry Rockfish","Starry Skate","Striped Seaperch","Tiger Rockfish","Top smelt","Treefish","Tubesnout","UnID Blue Rockfish","Unknown","Unknown rockfish","Vermilion Rockfish","White Croaker","White Seabass","Widow Rockfish","Wolf Eel","Yelloweye Rockfish","Yellowfin Croaker","Yellowtail Jack","Yellowtail Rockfish","Total"
"LBR10261702","Laguna Beach","REF",2017,10.433333333,"LB02",0,0,0,0,0,0.0958466453704743,0,0,0,0,0,0,0,0,0,0,0.0958466453704743,0,0,0,0,0,0,0,0,0,0,0,0.0958466453704743,0.0958466453704743,0,0,0.191693290740949,0,0.862619808334269,0,0.191693290740949,0,0,0,0,0.0958466453704743,0,0,0,0.191693290740949,0,0.0958466453704743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958466453704743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10862619815044
"LBR10271701","Laguna Beach","REF",2017,10.342222223,"LB01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290073055414369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386764073885826,0,0,0,0,0,0,0.386764073885826,0,0,0,0.386764073885826,0.483455092357282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93382036942913
"LBR10271702","Laguna Beach","REF",2017,10.432777778,"LB02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383406997169532,0,0,0,0,0,0,0,0,0,0,0,0.191703498584766,0,0.0958517492923829,0,0,0,0.575110495754298,0,0.0958517492923829,0,0,0,0,0.191703498584766,0,0,0,0.287555247877149,0.287555247877149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958517492923829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20459023372481
"LBR11171701","Laguna Beach","REF",2017,9.571944444,"LB01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208943962399788,0.417887924799577,0,0,0,0,0,0,0,0,0,0.104471981199894,0,0,0,0,0,0,0,0.104471981199894,0,0,0,0,0,0,0.208943962399788,0,0,0,1.04471981199894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08943962399788
"LBR11171702","Laguna Beach","REF",2017,9.493333334,"LB02",0.105337078644288,0,0,0,0,0.105337078644288,0,0,0,0,0,0,0,0,0,0.105337078644288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105337078644288,0,0,0,0,0,0,0,0,0,0,0.316011235932864,0,0.105337078644288,0,3.26544943797293,0,0,0,0,0,0,0,0,0,0,0,0,0.105337078644288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21348314577153
"LJM07111812","South La Jolla","MPA",2018,6.35,"LJ12",0,0,0,0,0,0,0.15748031496063,0,0,0,0,0.15748031496063,0,0,0,0.31496062992126,0,0,0,0,0,0,0.31496062992126,0,0,0,0,0,1.73228346456693,0,0,0.47244094488189,0,0,0.944881889763779,0,0.47244094488189,0.15748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15748031496063,0,0,0,0,0.31496062992126,0,0,0,0,0,0,0,0,5.19685039370079
"LJM07111817","South La Jolla","MPA",2018,6.2,"LJ17",0,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29032258064516,0,0,0,0,0,2.58064516129032,0,0.645161290322581,0,0,0,0,0.161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16129032258065
"LJM07121811","South La Jolla","MPA",2018,9.066666667,"LJ11",0,0,0,0,0,0,0,0,0.110294117643004,0,0,0,0,0,0,0.110294117643004,0.110294117643004,0,0,0,0,0,0,0,0,0,0,0,0.330882352929012,0,0,0,0,0,0.992647058787035,0,0.110294117643004,0,0,0,0,0.110294117643004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87499999993107
"LJM07121819","South La Jolla","MPA",2018,9.883333333,"LJ19",0,0,0,0,0,0,0.101180438451979,0,0,0,0,0,0.708263069163854,0,0,0.101180438451979,0.101180438451979,0,0,0,0,0,0,0,0,0,0,0,0.809443507615833,0,0,1.72006745368364,0,0,1.31534569987573,0,2.22596964594354,0.202360876903958,0,0,0,0.101180438451979,0,0.404721753807916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101180438451979,0,0,0,0,0.202360876903958,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09443507615833
"LJM07171711","South La Jolla","MPA",2017,14.67638889,"LJ11",0,0,0,0,0,0,0,0,0.136273303670955,0,0,0,0,0,0,0.0681366518354775,0.0681366518354775,0,0,0,0,0,0,0,0,0,0,0,0.204409955506432,0,0,0,0,0,0.0681366518354775,0,0.27254660734191,0,0,0,0,0.136273303670955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681366518354775,0,0,0,0,0,0,0,0,1.02204977753216
"LJM07171712","South La Jolla","MPA",2017,11.203888888,"LJ12",0,0,0,0,0,0,0.17850944613902,0,0,0,0,0,0.44627361534755,0,0,0.26776416920853,0.08925472306951,0,0,0,0,0,0.62478306148657,0,0,0,0,0,0.71403778455608,0,0,0.71403778455608,0,0,0.08925472306951,0,0.44627361534755,0.17850944613902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17850944613902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44627361534755,0,0,0,0,0.08925472306951,0,0,0,0,0.35701889227804,0,0,0,0,0,0,0,0,4.81975504575354
"LJM07171716","South La Jolla","MPA",2017,9.654166666,"LJ16",0,0,0,0,0.103582218392997,0,0,0,1.03582218392997,0,0,0,0,0,0,0.31074665517899,0.103582218392997,0,0,0,0,0,0,0,0,0,0,0,0.725075528750976,0,0,0,0,0,0,0,1.13940440232296,0,0,0,0,0,0,0.103582218392997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207164436785993,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72895986214788
"LJM07171717","South La Jolla","MPA",2017,7.927499999,"LJ17",0.1261431725167,0,0,0,0,0,0,0,0,0,0,0,0.378429517550101,0,0,0.1261431725167,0.1261431725167,0,0,0,0,0,0,0,0,0,0,0,5.80258593576822,0,0,0.1261431725167,0,0,0.1261431725167,0,1.89214758775051,0,0,0,0,0,0,0.1261431725167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261431725167,0,0,0,0,0,0,0,0,0,0,0,0,0,10.091453801336
"LJM07282011","South La Jolla","MPA",2020,3,"LJ11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333
"LJM07282013","South La Jolla","MPA",2020,3.2,"LJ13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.3125,0,0,0,0,1.25,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,3.125
"LJM07292010","South La Jolla","MPA",2020,4.5,"LJ10",0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0.666666666666667,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0.666666666666667,0,0,1.33333333333333,0,0,0.666666666666667,0,0.222222222222222,0,0,0,0,0.444444444444444,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,6.66666666666667
"LJM07292012","South La Jolla","MPA",2020,4.5,"LJ12",0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,1.11111111111111,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,1.55555555555556,0,0,3.77777777777778,0,0,0.444444444444444,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0.444444444444444,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0.888888888888889,0,0,0,0,1.55555555555556,0,0,0,0,0,0,0,0,13.5555555555556
"LJM08192012","South La Jolla","MPA",2020,4.425,"LJ12",0,0,0,0,0,0,0,0,0,0,0,0,0.225988700564972,0,0,0.225988700564972,0.225988700564972,0,0,0,0,0,0.451977401129944,0,0,0,0,0,1.5819209039548,0,0,0,0,0,0.225988700564972,0,0.225988700564972,0,0,0,0,0.225988700564972,0,0.451977401129944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225988700564972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451977401129944,0,0,0,0,0,0,0,0,4.51977401129944
"LJM08192017","South La Jolla","MPA",2020,4.333333333,"LJ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769230786982,0,0,0,0,0,0.230769230786982,0,0,0,0,0,0.461538461573965,0,0,0,0,0,0.461538461573965,0,0.230769230786982,0,0,0,0,0.692307692360947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30769230786982
"LJM08211816","South La Jolla","MPA",2018,10.733333333,"LJ16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931677018662474,0.279503105598742,0,0,0,0,0,0,0,0,0,0,0,0.279503105598742,0,0,0,0,0,0.465838509331237,0,0.37267080746499,0,0,0,0,1.86335403732495,0,0.0931677018662474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931677018662474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931677018662474,0,0,0,0,0.186335403732495,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81987577651614
"LJM08211817","South La Jolla","MPA",2018,10.458333333,"LJ17",0,0,0,0,0,0,0,0,0,0,0,0,0.286852589650577,0,0,0.191235059767051,0.382470119534103,0,0,0,0,0,0,0,0,0,0,0,0.860557768951731,0,0,0.0956175298835256,0,0,0.191235059767051,0,0.286852589650577,0,0,0,0,0.478087649417628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956175298835256,0,0,0,0,0.0956175298835256,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9641434263893
"LJM08211913","South La Jolla","MPA",2019,7.3,"LJ13",0.136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273972602739726,0.273972602739726,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,0,0,0,0.273972602739726,0,0.273972602739726,0,0,0,0,2.19178082191781,0,0.273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38356164383562
"LJM08211918","South La Jolla","MPA",2019,11.175,"LJ18",0.447427293064877,0,0.0894854586129754,0,0,0,0,0,0,0,0,0,0.268456375838926,0,0,0,0.268456375838926,0,0,0,0,0,0.0894854586129754,0,0,0,0,0,0,0,0,0.357941834451902,0,0,0,0,0,0,0.0894854586129754,0,0,2.59507829977629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536912751677852,0,0,0,0,0,0,0,0,4.7427293064877
"LJM08221810","South La Jolla","MPA",2018,8.25,"LJ10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242424242424242,0.121212121212121,0,0,0,0,0,0.242424242424242,0,0,0,0,0,0.484848484848485,0,0,0.121212121212121,0,0,0.121212121212121,0,0.363636363636364,0,0,0,0,1.6969696969697,0,0.121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121212121,0,0,0,0,0,0,0,0,3.63636363636364
"LJM08221815","South La Jolla","MPA",2018,7.758333333,"LJ15",0,0,0,0,0,0,0,0,0.128893662733787,0,0,0,0.128893662733787,0,0,0.128893662733787,0.257787325467574,0,0,0,0,0,0,0,0,0,0,0,0.257787325467574,0,0,0.644468313668935,0,0,0.128893662733787,0,1.67561761553923,0,0,0,0,0.128893662733787,0,0.386680988201361,0,0,1.16004296460408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128893662733787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128893662733787,0,5.28464017208527
"LJM08221912","South La Jolla","MPA",2019,11.983333333,"LJ12",0,0,0,0,0,0,0.250347705153,0,0,0,0,0,1.418636995867,0,0,0.083449235051,0.083449235051,0,0,0,0,0,0.584144645357,0,0,0,0,0,0.333796940204,0,0,1.502086230918,0,0,0,0,0.083449235051,0.083449235051,0,0,0,1.001390820612,0,0.500695410306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083449235051,0,0,0,0,0.333796940204,0,0,0,0,0,0,0,0,6.342141863876
"LJM08221914","South La Jolla","MPA",2019,12.15,"LJ14",0,0,0,0,0,0,0,0,0.246913580246914,0,0,0,0,0,0,0,0.246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88065843621399,0,0.0823045267489712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45679012345679
"LJM08281710","South La Jolla","MPA",2017,2.366666666,"LJ10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42253521138663,0,0,0,0,0,0,0,0.42253521138663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845070422773259
"LJM08281711","South La Jolla","MPA",2017,4.4,"LJ11",0,0,0,0,0,0,0,0,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727272727,0,0,0.227272727272727,0,0,0.227272727272727,0,0,0,0,0,0,0.227272727272727,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59090909090909
"LJM08291713","South La Jolla","MPA",2017,3.515833333,"LJ13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284427589503146,0,0,0,0,0,0.284427589503146,0,0,0,0,0,2.27542071602516,0,0,0,0,0,0,0,1.70656553701887,0,0,0,0,0.284427589503146,0,1.42213794751573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284427589503146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54183455857235
"LJM08291719","South La Jolla","MPA",2017,4.004999999,"LJ19",0,0,0,0,0,0,0,0,0.499375780399345,0,0,0,0.249687890199672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749063670599017,0,0,0.749063670599017,0,0,0,0,0.749063670599017,0.249687890199672,0,0,0,0.249687890199672,0,1.49812734119803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249687890199672,0,0,0,0,0,0,0,0,5.24344569419312
"LJM08312019","South La Jolla","MPA",2020,4.483333333,"LJ19",0,0,0,0,0,0,0,0,0,0,0,0,1.11524163577065,0,0,0,0.22304832715413,0,0,0,0,0,0,0,0,0,0,0,0.44609665430826,0,0,1.56133829007891,0,0,0.22304832715413,0,2.00743494438717,0,0,0,0,1.11524163577065,0,0.44609665430826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22304832715413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22304832715413,0,0,0,0,0,0,0,0,0,0.66914498146239,0,0,0,0,0,0,0,0,8.25278810470281
"LJM08312020","South La Jolla","MPA",2020,4.725,"LJ20",0,0,0,0,0,0,0,0,0,0,0,0,0.211640211640212,0,0,0.211640211640212,0.634920634920635,0,0,0,0,0,0,0,0,0,0,0,0.211640211640212,0,0,0.211640211640212,0.423280423280423,0,0.423280423280423,0,0.211640211640212,0,0,0,0,1.26984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80952380952381
"LJM09031916","South La Jolla","MPA",2019,11.808333333,"LJ16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25405786874394,0.423429781239899,0,0,0,0,0,0,0,0,0,0,0,0.762173606231819,0,0,0,0,0,0.0846859562479798,0,0.338743824991919,0,0,0,0,0.338743824991919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846859562479798,0,0,0,0,0.25405786874394,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5405786874394
"LJM09031920","South La Jolla","MPA",2019,11.333333333,"LJ20",0,0,0,0,0,0,0,0,0,0,0,0,0.176470588240484,0,0,0.176470588240484,0.176470588240484,0,0,0,0,0,0,0,0,0,0,0,0.705882352961938,0,0,0,0,0,0,0,0,0,0,0,0,0.352941176480969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882352941202422,0,0,0,0,0.176470588240484,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85294117652509
"LJM09041910","South La Jolla","MPA",2019,9.366666666,"LJ10",0,0,0,0,0,0.106761565843898,0,0,0,0,0,0,0,0.106761565843898,0,0,0.106761565843898,0,0,0,0,0,0,0,0,0,0,0,0.106761565843898,0,0,0,0,0,0,0,0,0,0,0,0,2.24199288272185,0,0.213523131687795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213523131687795,0,0,0,0,0,0,0.106761565843898,0,3.20284697531693
"LJM09041917","South La Jolla","MPA",2019,10.166666666,"LJ17",0,0,0,0,0,0.0983606557441548,0,0,0.19672131148831,0,0,0,0.0983606557441548,0,0,0,0.393442622976619,0,0,0,0,0,0,0,0,0,0,0,1.57377049190648,0,0,0.0983606557441548,0,0,0.491803278720774,0,0,0,0,0,0,1.86885245913894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19672131148831,0,0,0,0,0.19672131148831,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2131147544402
"LJM09072017","South La Jolla","MPA",2020,2.908333333,"LJ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687679083173373,0,0,0,0,0,1.03151862476006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71919770793343
"LJM09072019","South La Jolla","MPA",2020,4.5,"LJ19",0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,2,0,0,0,0,1.55555555555556,0.222222222222222,0,0,0,0.444444444444444,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0.222222222222222,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,6.44444444444444
"LJM09162015","South La Jolla","MPA",2020,4.483333333,"LJ15",0,0,0,0,0,0,0,0,0,0,0,0,0.44609665430826,0,0,0.22304832715413,0,0,0,0,0,0,0,0,0,0,0,0,0.22304832715413,0,0,0,0,0,0,0,0.44609665430826,0,0,0,0,0.66914498146239,0,0.44609665430826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44609665430826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22304832715413,0,0,0,0,0.22304832715413,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34572490731195
"LJM09162018","South La Jolla","MPA",2020,4.5,"LJ18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0.666666666666667,0,0.444444444444444,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,2.88888888888889
"LJR07111801","South La Jolla","REF",2018,4.766666666,"LJ01",0.209790209819551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419580419639102,0.209790209819551,0,0,0,0,0,0,0,0,0.209790209819551,0,0,0,0,0,0.209790209819551,0,0,0.419580419639102,0,0.629370629458653,0,0,0,0,1.04895104909776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209790209819551,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56643356693237
"LJR07111805","South La Jolla","REF",2018,5.616666666,"LJ05",0,0,0,0,0,0,0.178041543047839,0,0,0,0,0,0,0,0,0.178041543047839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84866468876542,0,1.78041543047839,0,0,0,0,0.178041543047839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16320474838732
"LJR07121803","South La Jolla","REF",2018,9.116666667,"LJ03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109689213889957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42595978056943,0,0.767824497229696,0,0,0,0,0.109689213889957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41316270557904
"LJR07121807","South La Jolla","REF",2018,8.058333333,"LJ07",0,0,0,0,0,0,0,0,0,0,0,0,0.124095139612165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124095139612165,0,0,0,0,0,1.73733195457031,0,1.24095139612165,0,0,0,0,0.372285418836496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124095139612165,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72285418836496
"LJR07181701","South La Jolla","REF",2017,6.811666666,"LJ01",0,0,0,0,0,0,0,0,0.146806948876614,0,0,0,0.440420846629843,0,0,0.146806948876614,0,0,0,0,0,0,0.146806948876614,0,0,0,0,0,0.440420846629843,0,0,0.293613897753229,0,0,0,0,0.440420846629843,0,0,0,0,0.146806948876614,0,0,0,0,0,0,0,0.146806948876614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34891118202583
"LJR07181703","South La Jolla","REF",2017,9.898055556,"LJ03",0,0,0,0,0,0,0,0,0.202059888296711,0,0,0,0,0,0,0.202059888296711,0,0,0,0,0,0,0,0,0,0,0,0,0.404119776593422,0,0,0,0.101029944148356,0,0.101029944148356,0,0.303089832445067,0,0,0,0,0,0,0.101029944148356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101029944148356,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51544916222533
